UT,Altitude,OrbitalSpeed,TrueAnom,EccAnomaly,MeanAnomaly,TrueLong
10265737.02,522928.472,29703.423,178.646,168.123,156.631,152.848
10265737.16,525704.740,29811.123,178.636,168.087,156.564,152.853
10265737.30,528488.764,29919.189,178.626,168.051,156.496,152.858
10265737.44,531280.548,30027.624,178.615,168.015,156.429,152.863
10265737.58,534080.097,30136.428,178.605,167.979,156.361,152.868
10265737.72,536887.417,30245.604,178.595,167.943,156.293,152.873
10265737.86,539702.512,30355.155,178.584,167.907,156.226,152.879
10265737.98,542121.644,30449.354,178.575,167.876,156.167,152.883
10265738.12,544951.195,30559.603,178.565,167.840,156.099,152.888
10265738.26,547788.537,30670.231,178.554,167.803,156.031,152.894
10265738.38,550226.751,30765.358,178.545,167.772,155.973,152.898
10265738.54,553486.621,30892.632,178.533,167.730,155.895,152.904
10265738.66,555938.217,30988.417,178.524,167.699,155.837,152.909
10265738.78,558395.554,31084.485,178.514,167.668,155.778,152.914
10265738.90,560858.637,31180.839,178.505,167.636,155.719,152.918
10265738.98,562503.886,31245.234,178.499,167.615,155.680,152.921
10265739.12,565389.224,31358.233,178.488,167.579,155.612,152.926
10265739.26,568282.399,31471.625,178.476,167.542,155.543,152.932
10265739.38,570768.506,31569.133,178.467,167.510,155.484,152.937
10265739.54,574092.285,31699.597,178.454,167.468,155.406,152.943
10265739.66,576591.854,31797.787,178.444,167.436,155.347,152.948
10265739.82,579933.600,31929.166,178.431,167.394,155.268,152.954
10265739.94,582446.656,32028.045,178.421,167.362,155.209,152.959
10265740.06,584965.500,32127.222,178.411,167.330,155.149,152.964
10265740.22,588332.970,32259.924,178.398,167.287,155.070,152.970
10265740.34,590865.338,32359.800,178.388,167.255,155.011,152.975
10265740.50,594250.858,32493.438,178.374,167.213,154.931,152.981
10265740.62,596796.778,32594.019,178.364,167.180,154.872,152.986
10265740.74,599348.513,32694.906,178.353,167.148,154.812,152.991
10265740.88,602332.895,32812.993,178.341,167.110,154.742,152.996
10265741.02,605325.210,32931.499,178.329,167.073,154.672,153.002
10265741.14,607896.370,33033.409,178.319,167.040,154.613,153.007
10265741.28,610903.437,33152.695,178.306,167.002,154.542,153.013
10265741.42,613918.461,33272.404,178.294,166.964,154.472,153.019
10265741.54,616509.106,33375.351,178.283,166.932,154.412,153.024
10265741.70,619972.412,33513.100,178.269,166.888,154.332,153.031
10265741.82,622576.733,33616.779,178.258,166.855,154.271,153.036
10265741.98,626058.295,33755.509,178.243,166.811,154.191,153.042
10265742.10,628676.324,33859.926,178.232,166.778,154.130,153.048
10265742.24,631738.128,33982.149,178.219,166.740,154.059,153.053
10265742.38,634807.951,34104.806,178.206,166.701,153.988,153.059
10265742.50,637445.617,34210.288,178.195,166.668,153.927,153.065
10265742.64,640530.357,34333.756,178.181,166.629,153.856,153.070
10265742.78,643623.143,34457.664,178.168,166.590,153.785,153.077
10265742.92,646723.984,34582.011,178.154,166.551,153.713,153.082
10265743.06,649832.890,34706.801,178.141,166.512,153.642,153.089
10265743.20,652949.872,34832.033,178.127,166.473,153.570,153.095
10265743.34,656074.938,34957.710,178.113,166.433,153.498,153.101
10265743.46,658760.008,35065.788,178.102,166.400,153.437,153.106
10265743.58,661451.032,35174.194,178.090,166.366,153.375,153.112
10265743.66,663248.358,35246.647,178.082,166.343,153.334,153.115
10265743.80,666400.059,35373.792,178.068,166.303,153.262,153.121
10265743.94,669559.887,35501.387,178.053,166.264,153.189,153.128
10265744.08,672727.853,35629.431,178.039,166.224,153.117,153.134
10265744.22,675903.966,35757.927,178.025,166.184,153.044,153.140
10265744.36,679088.237,35886.875,178.010,166.144,152.972,153.146
10265744.50,682280.676,36016.275,177.996,166.104,152.899,153.153
10265744.62,685023.561,36127.549,177.983,166.069,152.836,153.158
10265744.78,688690.098,36276.432,177.966,166.023,152.753,153.166
10265744.90,691447.026,36388.483,177.953,165.988,152.690,153.171
10265745.04,694671.063,36519.629,177.938,165.948,152.617,153.177
10265745.18,697903.316,36651.228,177.923,165.907,152.543,153.184
10265745.30,700680.365,36764.389,177.910,165.872,152.480,153.190
10265745.44,703927.902,36896.830,177.895,165.831,152.406,153.196
10265745.58,707183.683,37029.724,177.879,165.790,152.333,153.203
10265745.70,709980.920,37143.993,177.866,165.755,152.269,153.209
10265745.86,713720.012,37296.871,177.848,165.708,152.184,153.216
10265745.98,716531.421,37411.916,177.835,165.673,152.121,153.222
10265746.14,720289.429,37565.828,177.816,165.625,152.036,153.230
10265746.26,723115.040,37681.648,177.803,165.590,151.972,153.235
10265746.42,726892.005,37836.592,177.784,165.542,151.887,153.243
10265746.54,729731.850,37953.186,177.770,165.506,151.823,153.249
10265746.68,733052.723,38089.631,177.754,165.464,151.748,153.255
10265746.82,736381.921,38226.526,177.738,165.422,151.673,153.262
10265746.94,739242.151,38344.221,177.724,165.386,151.609,153.268
10265747.10,743065.324,38501.662,177.705,165.338,151.523,153.276
10265747.22,745939.859,38620.125,177.690,165.302,151.458,153.282
10265747.38,749782.123,38778.587,177.671,165.254,151.372,153.290
10265747.50,752670.991,38897.816,177.656,165.217,151.307,153.296
10265747.64,756049.110,39037.330,177.639,165.174,151.231,153.303
10265747.78,759435.610,39177.287,177.622,165.132,151.156,153.310
10265747.88,761859.673,39277.527,177.609,165.101,151.101,153.315
10265747.98,764288.017,39377.993,177.597,165.071,151.047,153.320
10265748.10,767207.687,39498.849,177.582,165.034,150.982,153.326
10265748.24,770621.771,39640.255,177.564,164.991,150.906,153.333
10265748.38,774044.266,39782.100,177.547,164.947,150.829,153.340
10265748.52,777475.178,39924.382,177.529,164.904,150.753,153.347
10265748.66,780914.513,40067.100,177.511,164.861,150.676,153.355
10265748.80,784362.278,40210.251,177.493,164.817,150.600,153.362
10265748.94,787818.480,40353.835,177.474,164.774,150.523,153.369
10265749.06,790787.657,40477.249,177.459,164.736,150.457,153.376
10265749.22,794756.214,40642.292,177.437,164.686,150.369,153.384
10265749.34,797739.877,40766.440,177.421,164.648,150.303,153.390
10265749.48,801228.670,40911.675,177.403,164.604,150.226,153.397
10265749.62,804725.926,41057.333,177.384,164.560,150.148,153.405
10265749.76,808231.650,41203.412,177.365,164.516,150.071,153.412
10265749.90,811745.845,41349.911,177.346,164.472,149.993,153.420
10265750.04,815268.517,41496.826,177.326,164.427,149.916,153.427
10265750.18,818799.669,41644.157,177.307,164.383,149.838,153.435
10265750.30,821833.124,41770.770,177.290,164.344,149.771,153.441
10265750.46,825887.430,41940.062,177.268,164.293,149.682,153.450
10265750.58,828935.439,42067.388,177.251,164.255,149.616,153.457
10265750.70,831989.690,42195.021,177.234,164.216,149.549,153.463
10265750.84,835560.875,42344.310,177.214,164.171,149.470,153.471
10265750.98,839140.582,42493.989,177.194,164.126,149.392,153.479
10265751.10,842215.702,42622.605,177.176,164.087,149.324,153.485
10265751.26,846325.628,42794.572,177.153,164.034,149.234,153.494
10265751.38,849415.388,42923.908,177.135,163.995,149.167,153.501
10265751.52,853028.017,43075.192,177.115,163.950,149.088,153.508
10265751.66,856649.152,43226.895,177.094,163.904,149.010,153.517
10265751.78,859759.739,43357.260,177.076,163.865,148.942,153.523
10265751.92,863396.628,43509.740,177.055,163.819,148.864,153.531
10265752.06,867041.979,43662.638,177.034,163.773,148.785,153.539
10265752.20,870695.783,43815.952,177.013,163.728,148.707,153.547
10265752.32,873834.337,43947.695,176.994,163.688,148.640,153.554
10265752.46,877503.819,44101.784,176.973,163.642,148.561,153.562
10265752.56,880130.042,44212.105,176.957,163.609,148.505,153.568
10265752.66,882760.566,44322.642,176.942,163.576,148.449,153.574
10265752.78,885922.868,44455.570,176.923,163.537,148.382,153.581
10265752.92,889620.041,44611.046,176.901,163.491,148.303,153.588
10265753.06,893325.632,44766.947,176.879,163.444,148.224,153.597
10265753.20,897039.640,44923.274,176.856,163.398,148.145,153.605
10265753.34,900762.063,45080.028,176.834,163.351,148.067,153.613
10265753.48,904492.901,45237.213,176.811,163.304,147.988,153.621
10265753.62,908232.153,45394.828,176.788,163.258,147.909,153.630
10265753.74,911443.924,45530.272,176.769,163.217,147.841,153.637
10265753.88,915198.804,45688.691,176.746,163.170,147.762,153.645
10265754.02,918962.100,45847.545,176.723,163.123,147.682,153.654
10265754.14,922194.482,45984.053,176.703,163.083,147.614,153.661
10265754.28,925973.414,46143.720,176.679,163.035,147.535,153.669
10265754.42,929760.770,46303.828,176.655,162.988,147.455,153.678
10265754.56,933556.551,46464.378,176.632,162.940,147.376,153.687
10265754.70,937360.762,46625.370,176.608,162.892,147.296,153.695
10265754.82,940628.226,46763.717,176.587,162.851,147.227,153.703
10265754.98,944994.486,46948.688,176.559,162.796,147.136,153.713
10265755.10,948276.417,47087.799,176.538,162.755,147.067,153.720
10265755.26,952661.977,47273.790,176.510,162.700,146.975,153.730
10265755.38,955958.390,47413.668,176.489,162.658,146.906,153.738
10265755.52,959812.056,47577.276,176.464,162.610,146.826,153.746
10265755.66,963674.182,47741.334,176.439,162.561,146.745,153.755
10265755.80,967544.773,47905.842,176.414,162.512,146.664,153.764
10265755.94,971423.835,48070.803,176.388,162.463,146.583,153.773
10265756.06,974755.492,48212.559,176.366,162.421,146.513,153.781
10265756.22,979207.394,48402.085,176.337,162.364,146.421,153.791
10265756.34,982553.596,48544.619,176.314,162.322,146.351,153.799
10265756.50,987024.907,48735.186,176.284,162.265,146.257,153.809
10265756.62,990385.675,48878.502,176.262,162.222,146.187,153.817
10265756.76,994314.470,49046.129,176.235,162.172,146.105,153.826
10265756.90,998251.778,49214.215,176.209,162.122,146.023,153.835
10265757.02,1001633.394,49358.654,176.186,162.078,145.953,153.843
10265757.14,1005021.274,49503.431,176.163,162.035,145.882,153.851
10265757.22,1007283.342,49600.137,176.147,162.006,145.835,153.856
10265757.34,1010681.671,49745.478,176.124,161.962,145.764,153.864
10265757.50,1015222.537,49939.795,176.092,161.904,145.669,153.875
10265757.62,1018635.515,50085.929,176.069,161.860,145.598,153.883
10265757.78,1023195.930,50281.304,176.037,161.802,145.503,153.893
10265757.90,1026623.581,50428.234,176.013,161.757,145.432,153.901
10265758.04,1030630.467,50600.085,175.984,161.706,145.348,153.910
10265758.18,1034645.931,50772.401,175.956,161.654,145.265,153.920
10265758.32,1038669.981,50945.185,175.927,161.602,145.181,153.929
10265758.46,1042702.624,51118.437,175.899,161.549,145.097,153.939
10265758.60,1046743.869,51292.158,175.870,161.497,145.012,153.949
10265758.74,1050793.724,51466.348,175.840,161.444,144.928,153.959
10265758.86,1054271.887,51616.029,175.815,161.399,144.855,153.967
10265759.02,1058919.296,51816.141,175.781,161.338,144.759,153.978
10265759.14,1062412.252,51966.630,175.756,161.292,144.686,153.986
10265759.26,1065911.558,52117.467,175.730,161.246,144.613,153.995
10265759.40,1070002.112,52293.883,175.700,161.193,144.527,154.004
10265759.54,1074101.324,52470.773,175.669,161.139,144.442,154.014
10265759.68,1078209.203,52648.139,175.639,161.085,144.356,154.024
10265759.82,1082325.756,52825.981,175.608,161.030,144.270,154.034
10265759.96,1086450.993,53004.299,175.577,160.976,144.184,154.044
10265760.10,1090584.923,53183.096,175.545,160.921,144.097,154.054
10265760.22,1094135.217,53336.731,175.518,160.874,144.023,154.062
10265760.38,1098878.897,53542.126,175.482,160.811,143.924,154.074
10265760.50,1102444.131,53696.584,175.455,160.763,143.849,154.083
10265760.64,1106611.676,53877.232,175.423,160.708,143.762,154.092
10265760.78,1110787.959,54058.362,175.390,160.652,143.674,154.103
10265760.92,1114972.990,54239.974,175.358,160.596,143.587,154.113
10265761.06,1119166.777,54422.071,175.325,160.540,143.499,154.123
10265761.18,1122768.430,54578.540,175.296,160.491,143.423,154.132
10265761.32,1126978.506,54761.537,175.263,160.434,143.335,154.142
10265761.46,1131197.368,54945.021,175.229,160.377,143.246,154.153
10265761.58,1134820.535,55102.680,175.201,160.328,143.170,154.162
10265761.74,1139661.487,55313.451,175.162,160.262,143.068,154.174
10265761.84,1142692.929,55445.507,175.137,160.221,143.004,154.181
10265761.98,1146944.510,55630.805,175.103,160.163,142.915,154.192
10265762.10,1150595.754,55790.022,175.073,160.113,142.838,154.201
10265762.18,1153033.525,55896.368,175.053,160.080,142.787,154.207
10265762.32,1157306.578,56082.860,175.018,160.021,142.696,154.217
10265762.46,1161588.490,56269.844,174.983,159.963,142.606,154.228
10265762.60,1165879.273,56457.323,174.947,159.903,142.515,154.238
10265762.74,1170178.937,56645.297,174.911,159.844,142.424,154.249
10265762.88,1174487.493,56833.766,174.875,159.784,142.333,154.260
10265763.02,1178804.953,57022.733,174.839,159.724,142.242,154.271
10265763.14,1182512.728,57185.101,174.807,159.673,142.163,154.280
10265763.30,1187466.630,57402.162,174.765,159.604,142.058,154.293
10265763.42,1191189.715,57565.387,174.733,159.552,141.979,154.302
10265763.54,1194919.375,57728.979,174.701,159.499,141.900,154.311
10265763.66,1198655.572,57889.500,174.669,159.448,141.823,154.321
10265763.66,1198655.572,57889.500,174.669,159.448,141.823,154.321
10265763.80,1203055.432,57907.566,174.668,159.465,141.858,154.332
10265763.94,1207409.954,57931.203,174.666,159.479,141.888,154.343
10265764.10,1212381.465,57958.377,174.663,159.495,141.923,154.356
10265764.24,1216727.071,57982.301,174.661,159.508,141.954,154.366
10265764.40,1221688.374,58009.820,174.659,159.524,141.988,154.379
10265764.54,1226025.053,58034.061,174.656,159.538,142.019,154.390
10265764.70,1230976.171,58061.953,174.654,159.554,142.053,154.403
10265764.84,1235303.984,58086.450,174.651,159.567,142.083,154.414
10265764.98,1239627.675,58111.081,174.649,159.581,142.113,154.425
10265765.14,1244563.993,58139.408,174.646,159.596,142.148,154.438
10265765.30,1249494.937,58167.908,174.643,159.612,142.182,154.451
10265765.44,1253805.111,58192.969,174.641,159.626,142.212,154.461
10265765.60,1258725.955,58221.717,174.638,159.641,142.246,154.474
10265765.74,1263027.262,58246.959,174.636,159.655,142.276,154.485
10265765.90,1267938.055,58275.820,174.633,159.670,142.310,154.498
10265766.06,1272843.537,58304.829,174.631,159.685,142.344,154.511
10265766.20,1277131.444,58330.338,174.628,159.699,142.374,154.522
10265766.34,1281415.247,58355.960,174.626,159.712,142.404,154.533
10265766.50,1286305.999,58385.380,174.623,159.728,142.438,154.546
10265766.66,1291191.398,58414.946,174.620,159.743,142.472,154.559
10265766.82,1296071.446,58444.658,174.618,159.759,142.506,154.572
10265766.94,1299727.971,58467.037,174.616,159.770,142.532,154.581
10265767.10,1304598.660,58497.001,174.613,159.785,142.566,154.594
10265767.24,1308856.132,58523.338,174.610,159.799,142.596,154.605
10265767.38,1313109.520,58549.785,174.608,159.812,142.626,154.617
10265767.54,1317965.535,58580.145,174.605,159.828,142.660,154.629
10265767.66,1321604.047,58603.009,174.603,159.839,142.685,154.639
10265767.82,1326450.732,58633.619,174.600,159.854,142.719,154.652
10265767.94,1330082.249,58656.669,174.598,159.866,142.745,154.662
10265768.10,1334919.611,58687.526,174.595,159.881,142.779,154.675
10265768.20,1337940.259,58706.884,174.594,159.890,142.800,154.682
10265768.34,1342165.674,58734.077,174.591,159.904,142.830,154.694
10265768.50,1346989.733,58765.286,174.588,159.919,142.863,154.707
10265768.64,1351206.421,58792.709,174.586,159.932,142.893,154.718
10265768.78,1355419.037,58820.238,174.583,159.946,142.923,154.730
10265768.94,1360228.472,58851.830,174.581,159.961,142.957,154.743
10265769.10,1365032.594,58883.561,174.578,159.976,142.991,154.756
10265769.24,1369231.843,58911.439,174.575,159.989,143.020,154.767
10265769.38,1373427.025,58939.423,174.573,160.003,143.050,154.778
10265769.54,1378216.541,58971.533,174.570,160.018,143.084,154.791
10265769.70,1383000.748,59003.779,174.567,160.033,143.118,154.804
10265769.84,1387182.574,59032.107,174.565,160.046,143.147,154.815
10265769.98,1391360.339,59060.539,174.562,160.059,143.177,154.827
10265770.14,1396129.952,59093.160,174.559,160.074,143.211,154.840
10265770.30,1400894.262,59125.917,174.556,160.090,143.245,154.853
10265770.44,1405058.681,59154.690,174.554,160.103,143.274,154.865
10265770.58,1409219.041,59183.566,174.551,160.116,143.304,154.876
10265770.74,1413968.766,59216.693,174.549,160.131,143.338,154.889
10265770.90,1418713.191,59249.954,174.546,160.146,143.371,154.903
10265771.06,1423452.314,59283.349,174.543,160.161,143.405,154.916
10265771.20,1427594.700,59312.678,174.540,160.174,143.435,154.927
10265771.34,1431733.027,59342.110,174.538,160.188,143.464,154.939
10265771.50,1436457.577,59375.870,174.535,160.203,143.498,154.952
10265771.66,1441176.827,59409.763,174.532,160.218,143.532,154.965
10265771.80,1445301.825,59439.528,174.529,160.231,143.562,154.976
10265771.96,1450011.141,59473.668,174.527,160.246,143.595,154.990
10265772.10,1454127.447,59503.649,174.524,160.259,143.625,155.002
